timestamp,pdu_session_create_request_rate <no value>,pdu_session_create_request_rate 1-111111,pdu_session_create_request_rate 1-222222,pdu_session_create_request_rate 2-333333,pdu_session_create_request_rate 2-444444,pdu_session_create_request_rate 3-555555,pdu_session_create_request_rate 3-666666,pdu_session_create_request_success_rate 1-111111,pdu_session_create_request_success_rate 1-222222,pdu_session_create_request_success_rate 2-333333,pdu_session_create_request_success_rate 2-444444,pdu_session_create_request_success_rate 3-555555,pdu_session_create_request_success_rate 3-666666,n4_establish_success open5gs-smf-metrics.default.svc.cluster.local:9090,smf_sessions 1-111111,smf_sessions 1-222222,smf_sessions 2-333333,smf_sessions 2-444444,smf_sessions 3-555555,smf_sessions 3-666666,active_ues open5gs-smf-metrics.default.svc.cluster.local:9090,n4_establish 10.1.0.138:9090,upf_inbound_traffic 10.1.0.138:9090,upf_outbound_traffic 10.1.0.138:9090,n4_establish 10.1.0.201:9090,upf_inbound_traffic 10.1.0.201:9090,upf_outbound_traffic 10.1.0.201:9090,n4_establish 10.1.0.228:9090,upf_inbound_traffic 10.1.0.228:9090,upf_outbound_traffic 10.1.0.228:9090,n4_establish 10.1.0.232:9090,upf_inbound_traffic 10.1.0.232:9090,upf_outbound_traffic 10.1.0.232:9090,n4_establish 10.1.0.33:9090,upf_inbound_traffic 10.1.0.33:9090,upf_outbound_traffic 10.1.0.33:9090,n4_establish 10.1.0.76:9090,upf_inbound_traffic 10.1.0.76:9090,upf_outbound_traffic 10.1.0.76:9090,cpu_request open5gs-amf,cpu_request open5gs-smf,amf_init_request_rate open5gs-amf-metrics.default.svc.cluster.local:9090,amf_init_requests_succ_rate open5gs-amf-metrics.default.svc.cluster.local:9090,registered_subscribers 1-111111,registered_subscribers 1-222222,registered_subscribers 2-333333,registered_subscribers 2-444444,registered_subscribers 3-555555,registered_subscribers 3-666666,container_cpu_use alertmanager,container_cpu_use calico-kube-controllers,container_cpu_use calico-node,container_cpu_use coredns,container_cpu_use dashboard-metrics-scraper,container_cpu_use grafana,container_cpu_use hostpath-provisioner,container_cpu_use kube-state-metrics,container_cpu_use kubernetes-dashboard,container_cpu_use metrics-server,container_cpu_use mongodb,container_cpu_use node-exporter,container_cpu_use open5gs-amf,container_cpu_use open5gs-ausf,container_cpu_use open5gs-bsf,container_cpu_use open5gs-nrf,container_cpu_use open5gs-nssf,container_cpu_use open5gs-pcf,container_cpu_use open5gs-scp,container_cpu_use open5gs-smf,container_cpu_use open5gs-udm,container_cpu_use open5gs-udr,container_cpu_use open5gs-webui,container_cpu_use populate,container_cpu_use prometheus-server,container_cpu_use prometheus-server-configmap-reload,container_cpu_use pushgateway,container_cpu_use <no value>,pcf_policy_association_requests 1-111111,pcf_policy_association_requests 1-222222,pcf_policy_association_requests 2-333333,pcf_policy_association_requests 2-444444,pcf_policy_association_requests 3-555555,pcf_policy_association_requests 3-666666,pcf_policy_association_requests_success 1-111111,pcf_policy_association_requests_success 1-222222,pcf_policy_association_requests_success 2-333333,pcf_policy_association_requests_success 2-444444,pcf_policy_association_requests_success 3-555555,pcf_policy_association_requests_success 3-666666,pcf_policy_association_number 1-111111,pcf_policy_association_number 1-222222,pcf_policy_association_number 2-333333,pcf_policy_association_number 2-444444,pcf_policy_association_number 3-555555,pcf_policy_association_number 3-666666,label
1725594125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,19.0,11.0,25.0,12.0,45.0,61.0,0.0,7.0,7.0,0.0,6.6000000000000005,6.6000000000000005,0.0,0.0,0.0,0.0,198.20000000000002,0.8,0.0,0.0,0.0,0.0,14.8,0.2,0.02,0.02,0.0,0.0,30.0,29.0,36.0,36.0,35.0,35.0,0.0027259809641712483,0.006556017597092181,0.07381456670181206,0.009722165465723524,0.0005367014649071616,0.005784194261471546,0.004640591304036172,0.005264327440408262,0.0006576640696005797,0.00902861336534826,1.6348008402774032,0.02626226905880399,0.012763222484788252,0.0007369985067994405,0.0011496642446306236,0.001197872652086202,0.00023047825181437173,0.006358328668221495,0.026008540183345263,0.009672589839604468,0.008673614928343626,0.0055665666856058735,0.0011327562418808695,0.00013240440690978972,0.17637067786754096,0.00010904056554400247,0.0033622639930735955,0.24508124535956893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1725594130.0,4.0,0.0,1.6,0.0,1.6,0.0,0.8,0.0,1.6,0.0,1.6,0.0,0.8,0.0,8.0,18.0,4.0,21.0,12.0,42.0,61.0,0.4,7.4,7.4,1.6,5.0,5.0,0.0,0.0,0.0,0.8,198.0,1.0,1.6,0.0,0.0,0.0,14.8,0.0,0.02,0.02,4.0,4.0,30.0,29.0,33.0,33.0,32.0,32.0,0.0022535457465723365,0.0065808942658696235,0.07381456670181206,0.009722165465723524,0.0005367014649071616,0.0050001145949165144,0.004704220303412225,0.005057820842811594,0.0008048061066777569,0.009037899393286501,1.4932011751927723,0.022036888819484582,0.010815002881572972,0.0005849691240087283,0.0011496642446306236,0.0010551944169405122,0.00025505866580833236,0.005153860558983865,0.02083136181205395,0.009672589839604468,0.009035845496971288,0.005432148159261819,0.0011792213797516223,0.00013240440690978972,0.17637067786754096,0.00010904056554400247,0.0028717592592720897,0.24058626865627594,0.0,16.0,0.0,16.0,0.0,8.0,0.0,16.0,0.0,16.0,0.0,8.0,17.2,1.0,8.6,0.4,0.0,456.40000000000003,0
1725594135.0,4.0,1.4000000000000001,1.4000000000000001,0.6000000000000001,0.6000000000000001,0.0,0.0,1.4000000000000001,1.4000000000000001,0.6000000000000001,0.6000000000000001,0.0,0.0,0.2,15.0,25.0,7.0,24.0,12.0,42.0,61.0,1.0,14.0,14.0,1.4000000000000001,8.4,8.4,0.6000000000000001,0.0,0.0,0.0,199.60000000000002,1.0,0.6000000000000001,0.8,0.4,0.0,15.0,0.0,0.02,0.02,0.0,0.0,30.0,29.0,33.0,33.0,32.0,32.0,0.0027363589450799778,0.010543066527557429,0.07247700077512832,0.009673342786889888,0.0006679243359093258,0.0047483940822250666,0.004704220303412225,0.0053879669372920045,0.0008048061066777569,0.009739224239040773,1.5563044585499766,0.028631683154498083,0.016121399372630678,0.0005849691240087283,0.0011496642446306236,0.0010551944169405122,0.00029496496792752745,0.005153860558983865,0.02083136181205395,0.009672589839604468,0.009035845496971288,0.004587192602389086,0.0011792213797516223,0.00014160787913143852,0.16783396027740574,0.00010904056554400247,0.0028717592592720897,0.23127268447011884,14.0,14.0,6.0,6.0,0.0,0.0,14.0,14.0,6.0,6.0,0.0,0.0,1.4000000000000001,1.4000000000000001,0.6000000000000001,0.6000000000000001,0.0,0.0,0
1725594140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,25.0,7.0,24.0,12.0,42.0,61.0,0.0,14.0,14.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,199.20000000000002,1.0,0.0,0.8,0.0,0.0,15.4,0.0,0.02,0.02,0.0,0.0,30.0,29.0,33.0,33.0,32.0,32.0,0.002736358945079978,0.011547006883544167,0.06355633972570753,0.009205671978882468,0.0005513628647032741,0.0033474759618767756,0.005155203032758318,0.0053879669372920045,0.0006109892750251714,0.010195768402854225,1.5563044585499766,0.028631683154498083,0.009289825113279273,0.0004200297234455869,0.00108461302243602,0.0008228465122935095,0.0002343668733082163,0.006729780493821699,0.02536345636789445,0.009243211274500904,0.006659286457432255,0.005153573331090119,0.0011581734079576455,0.00012939467614387108,0.15668897193987025,8.726152991934705e-05,0.003891808180735873,0.22993789423554975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1725594145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,25.0,7.0,24.0,12.0,42.0,61.0,0.0,14.0,14.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,198.20000000000002,1.0,0.0,0.8,0.0,0.0,14.8,0.0,0.02,0.02,0.0,0.0,30.0,29.0,33.0,33.0,32.0,32.0,0.0025322684076746903,0.010238427335750741,0.06355633972570753,0.009153899844516904,0.00021158833306784533,0.0033474759618767756,0.005415866727767593,0.004395368728269384,0.0006983390274902414,0.010195768402854225,1.2951219858617673,0.02832237352063846,0.010474207604188723,0.0003674845816430435,0.0011994318427610172,0.0008388340747544208,0.00025331168760783015,0.006729780493821699,0.02536345636789445,0.009243211274500904,0.008360511130671783,0.005153573331090119,0.0011239187559594285,0.00011242420493794643,0.15668897193987025,0.0,0.003149956574231261,0.23047385623112498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1725594150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,25.0,7.0,24.0,12.0,42.0,61.0,0.0,13.8,13.8,0.0,12.0,12.0,0.0,0.0,0.0,0.0,198.8,1.0,0.0,0.0,0.0,0.0,14.8,0.0,0.02,0.02,0.0,0.0,30.0,29.0,33.0,33.0,32.0,32.0,0.0025322684076746903,0.010238427335750741,0.07180463957024877,0.009153899844516904,0.00021158833306784533,0.0030421430697118853,0.005415866727767593,0.004701287150338808,0.0006983390274902414,0.00860453564276683,1.5830682597387467,0.028536705664385136,0.010474207604188723,0.0003674845816430435,0.0011488426705258238,0.0008388340747544208,0.00025331168760783015,0.006729780493821699,0.029868551560913534,0.00787216061103681,0.008360511130671783,0.005153573331090119,0.001108248652258922,0.00013524536803624624,0.16051303849367354,0.0,0.003149956574231261,0.23060886785983623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1725594155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,25.0,7.0,24.0,12.0,42.0,61.0,0.0,7.0,7.0,0.0,9.4,9.4,0.0,0.0,0.0,0.0,116.4,1.0,0.0,0.0,0.0,0.0,14.600000000000001,0.0,0.02,0.02,0.0,0.0,30.0,29.0,33.0,33.0,32.0,32.0,0.0025322684076746903,0.009949031896534424,0.07180463957024877,0.009326558326765929,0.00023380790453553392,0.0027377238774435684,0.00430134905352712,0.004701287150338808,0.002128904933018571,0.00860453564276683,1.5830682597387467,0.028536705664385136,0.011268019025550295,0.00029123601610029097,0.0010173859567929548,0.0007479715448207708,0.00025953331593810293,0.007889344501827619,0.021228448363552622,0.008310312864935287,0.006450008397607046,0.005589200209273435,0.001108248652258922,0.0001427380756112735,0.1670488394313342,0.0,0.001767608728729363,0.22702490284845636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1725594160.0,4.0,0.0,1.4000000000000001,0.0,0.0,0.0,2.6,0.0,1.4000000000000001,0.0,0.0,0.0,2.6,0.0,8.0,23.0,7.0,24.0,8.0,33.0,61.0,0.0,7.0,7.0,1.4000000000000001,7.0,7.0,0.0,0.0,0.0,2.6,90.4,0.4,0.0,0.0,0.0,0.0,12.200000000000001,0.4,0.02,0.02,4.0,4.0,29.0,29.0,29.0,29.0,29.0,29.0,0.002441924596858746,0.009949031896534424,0.07860086962478836,0.0091443389211032,0.00023380790453553392,0.0027377238774435684,0.005438836182052732,0.004701287150338808,0.0025427473570744045,0.006578930041253559,1.5830682597387467,0.026823042428404994,0.014150289222688921,0.00029123601610029097,0.0012107568312517177,0.0008787919288776685,0.00025953331593810293,0.006516853583571053,0.021228448363552622,0.008310312864935287,0.008125248046420085,0.006015737321994098,0.0007965496605379217,0.00014273807561127354,0.1670488394313342,0.0,0.0014522746965604145,0.2215160346680156,0.0,14.0,0.0,0.0,0.0,26.0,0.0,14.0,0.0,0.0,0.0,26.0,17.2,0.4,0.0,0.0,17.400000000000002,0.6000000000000001,0
1725594165.0,3.0,0.6000000000000001,0.6000000000000001,0.0,0.0,1.0,0.8,0.6000000000000001,0.6000000000000001,0.0,0.0,1.0,0.8,0.0,11.0,26.0,7.0,24.0,13.0,37.0,61.0,0.5992808629644426,9.98801438274071,9.98801438274071,0.6000000000000001,8.200000000000001,8.200000000000001,0.0,0.0,0.0,0.8,91.4,0.8,0.0,0.0,0.0,1.0,11.8,0.4,0.02,0.02,0.0,0.0,29.0,29.0,29.0,29.0,29.0,29.0,0.002441924596858746,0.00865934718264658,0.07860086962478836,0.0091443389211032,0.0004300972413833075,0.002754977555121897,0.005438836182052733,0.004227645219450658,0.0024926203518086322,0.007075842044659419,1.067986990413577,0.026823042428404994,0.01727492259593198,0.00029123601610029097,0.0012107568312517177,0.0008660246497650743,0.00025953331593810293,0.006516853583571053,0.02329444444444417,0.01202639685464673,0.008125248046420085,0.006015737321994098,0.0008650211497967271,0.000145733324246342,0.15818148103048313,7.75807227421385e-06,0.0017386537909606357,0.22901273783179804,6.0,6.0,0.0,0.0,10.0,8.0,6.0,6.0,0.0,0.0,10.0,8.0,0.6000000000000001,0.6000000000000001,0.0,0.0,1.0,0.8,0
1725594170.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,26.0,7.0,24.0,5.0,33.0,61.0,0.0,10.01201441730076,10.01201441730076,0.0,10.0,10.0,0.0,0.0,0.0,2.0,80.60000000000001,1.0,0.0,0.0,0.0,0.0,10.600000000000001,0.0,0.02,0.02,2.0,2.0,28.0,28.0,28.0,28.0,29.0,29.0,0.002441924596858746,0.009782752750001494,0.07860086962478836,0.009090415567101504,0.0005245799122441751,0.0024328674616692515,0.005438836182052732,0.004227645219450658,0.0024926203518086322,0.009661669073558206,1.3645865558141566,0.026823042428404994,0.01727492259593198,0.0001751851851852473,0.001955535402231201,0.0008660246497650743,0.00024401424077800734,0.010062129685479447,0.04816342357586009,0.01202639685464673,0.008604668095363088,0.00819320287940676,0.0008650211497967271,0.000145733324246342,0.14553566606413823,7.75807227421385e-06,0.0017386537909606357,0.2317771927938682,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,16.8,0.8,0
1725594175.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,11.0,26.0,7.0,24.0,10.0,38.0,61.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,1.0,153.20000000000002,1.0,0.0,0.0,0.0,1.0,8.0,0.0,0.02,0.02,0.0,0.0,28.0,28.0,28.0,28.0,29.0,29.0,0.0019577191983533335,0.009782752750001494,0.06409839966089742,0.009495829429548634,0.0005057927957321103,0.0023752518139677162,0.0053981976098069024,0.004227645219450658,0.0022591769547457277,0.009847128001324605,1.3645865558141566,0.022877789932197475,0.015899559641639433,0.00029869556888679837,0.002464708691865442,0.0008675010822194155,0.00024401424077800734,0.013527829505482793,0.04816342357586009,0.017567880289773824,0.015646157514249418,0.009754221214171086,0.0008166185502601756,0.000145733324246342,0.14553566606413823,7.75807227421385e-06,0.00178460911014589,0.22507053141148456,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1725594180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,26.0,7.0,24.0,10.0,38.0,61.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,175.8,1.0,0.0,0.0,0.0,0.0,12.4,0.0,0.02,0.02,0.0,0.0,28.0,28.0,28.0,28.0,29.0,29.0,0.002353538633207661,0.00661341289326727,0.07770785037909644,0.009472786805277678,0.0005057927957321103,0.0024275052744186223,0.005053060650773762,0.004288914753732862,0.0025531103705959367,0.009239730756523495,1.6803908202629545,0.027457741157222132,0.015899559641639433,0.00029869556888679837,0.002464708691865442,0.0008675010822194155,0.0002708032368151299,0.013527829505482793,0.04816342357586009,0.017567880289773824,0.011908915115104864,0.008751418043164124,0.0008589563273107059,0.0001141520088863378,0.14553566606413823,7.743380975825094e-06,0.0015538148523461459,0.23812373064989023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1725594185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,26.0,7.0,24.0,10.0,38.0,61.0,0.0,10.0,10.0,0.0,10.0,9.8,0.0,0.0,0.0,0.0,176.20000000000002,1.0,0.0,0.0,0.0,0.0,12.8,0.0,0.02,0.02,0.0,0.0,28.0,28.0,28.0,28.0,29.0,29.0,0.002353538633207661,0.005985670732220163,0.07638067115241025,0.008064709673266513,0.0005418122344485669,0.0024275052744186223,0.005053060650773762,0.004288914753732862,0.0025531103705959367,0.009239730756523495,1.680390820262954,0.02581668674693863,0.013495413727493204,0.00027520637101062344,0.0017806314684400385,0.0007485277191528454,0.00027965420414757374,0.010458422543536182,0.03855592188925527,0.013863229775375702,0.014391510670371789,0.007484116499968791,0.0008589563273107057,0.0001253095670913297,0.14382103424517548,8.696993450603585e-06,0.0013876000386932495,0.24350235016667657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1725594191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,26.0,7.0,24.0,10.0,38.0,61.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,175.20000000000002,0.8,0.0,0.0,0.0,0.0,12.600000000000001,0.2,0.02,0.02,0.0,0.0,28.0,28.0,28.0,28.0,29.0,29.0,0.0028922696858790344,0.006052964522769918,0.07638067115241025,0.010480809680253582,0.0004902948055284087,0.0027745467387888883,0.004971060503353899,0.003473255793134476,0.0026261492361366206,0.008586466085253996,1.3286906506369396,0.02581668674693863,0.01289837334335101,0.00028951017096083044,0.0017806314684400385,0.0007083170066912728,0.00027965420414757374,0.007782598843248778,0.029131526057635335,0.01141544532541197,0.010804762087588389,0.007484116499968791,0.0009782271811560588,0.0001253095670913297,0.14382103424517548,9.650605925382076e-06,0.0013876000386932495,0.23341560987756652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1725594196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,26.0,7.0,24.0,10.0,38.0,61.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,176.4,1.0,0.0,0.0,0.0,0.0,12.200000000000001,0.0,0.02,0.02,0.0,0.0,28.0,28.0,28.0,28.0,29.0,29.0,0.00307790137828411,0.00515450282210677,0.0703453740643853,0.010862630295002462,0.0009427745440604896,0.0029725960620788526,0.004091258361354266,0.004123904886621123,0.0026261492361366206,0.007119897677892614,1.5532318935088283,0.021574078487778318,0.01289837334335101,0.00030269350399791885,0.0016289713305227829,0.0008702746609484694,0.0002733175108062957,0.007782598843248778,0.029131526057635335,0.01459398532854851,0.010804762087588389,0.007484116499968791,0.000992705770641707,0.00011246498901887896,0.14382103424517548,7.423078350603993e-06,0.0014689382676778542,0.23708878255062996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1725594200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,26.0,7.0,24.0,10.0,38.0,61.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,175.60000000000002,0.8,0.0,0.0,0.0,0.0,12.4,0.2,0.02,0.02,0.0,0.0,28.0,28.0,28.0,28.0,29.0,29.0,0.002589754769414301,0.006400829657538374,0.08200887367456344,0.010640288407429189,0.0011640081576071916,0.0028397026397719936,0.005047976015736781,0.004123904886621123,0.001091877974004267,0.011040630299817455,1.5532318935088283,0.019519254311304003,0.008907136574074135,0.0002971930070962194,0.0019516104929969942,0.0008105751891462737,0.0002789270009761827,0.008553661429369325,0.04055515764063012,0.012832391044805793,0.014573160263473316,0.00551915383162509,0.000992705770641707,0.00012958108338941983,0.12331206544831483,7.423078350603993e-06,0.0014689382676778542,0.23455059476103715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1725594205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,26.0,7.0,24.0,10.0,38.0,61.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,175.8,1.0,0.0,0.0,0.0,0.0,12.8,0.0,0.02,0.02,0.0,0.0,28.0,28.0,28.0,28.0,29.0,29.0,0.0032529606522781183,0.006489467337277702,0.08200887367456346,0.011324256504107955,0.0009580383388318049,0.0028397026397719936,0.0057138272256710195,0.004245404226593245,0.001091877974004267,0.011040630299817455,1.2938205946276664,0.02842720086694547,0.008686935875568607,0.0002971930070962194,0.0019516104929969942,0.0008105751891462737,0.0002789270009761827,0.008553661429369325,0.02760881572930957,0.012832391044805793,0.010116718243983407,0.00551915383162509,0.0008246367928070476,0.00012958108338941983,0.16017108911416617,7.423078350603993e-06,0.0013358255891006811,0.24546119693547722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1725594210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,26.0,7.0,24.0,10.0,38.0,61.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,175.8,1.0,0.0,0.0,0.0,0.0,12.600000000000001,0.0,0.02,0.02,0.0,0.0,28.0,28.0,28.0,28.0,29.0,29.0,0.0032529606522781183,0.006489467337277702,0.08353015445565641,0.011324256504107955,0.0009580383388318049,0.005002978153565819,0.0057138272256710195,0.0044311083849084875,0.001091877974004267,0.01084590103395,1.6533695323724478,0.02842720086694547,0.007052067524322131,0.00034527065797856124,0.0016083167861385647,0.0007176776161144509,0.00028766965509300594,0.008553661429369325,0.02760881572930957,0.012832391044805793,0.010116718243983407,0.00551915383162509,0.0011988166736542289,0.00013273472975800624,0.16017108911416617,0.0,0.0011090524975309766,0.2367916530796244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1725594215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,26.0,7.0,24.0,10.0,38.0,61.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,176.20000000000002,0.6000000000000001,0.0,0.0,0.0,0.0,12.200000000000001,0.2,0.02,0.02,0.0,0.0,28.0,28.0,28.0,28.0,29.0,29.0,0.0030360874862760162,0.006207972615218551,0.08250863296024444,0.00901486312770354,0.0008906775446266955,0.005002978153565819,0.005874720370245753,0.0038011032416497203,0.0009209519615335086,0.010006359535199126,1.6533695323724478,0.023957497317299414,0.007052067524322131,0.0003007519972729642,0.0006597734614094917,0.0007176776161144509,0.0003131474575268311,0.0005574074074073584,0.006173623643302472,0.0033467955173243622,0.001920815882799012,0.004302900544445078,0.0011988166736542289,0.00012535252963716362,0.17903313277359822,0.0,0.001501702016230429,0.23676419598852103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1725594220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,26.0,7.0,24.0,10.0,38.0,61.0,0.0,10.0,9.8,0.0,10.0,10.0,0.0,0.0,0.0,0.0,175.20000000000002,1.0,0.0,0.0,0.0,0.0,12.4,0.2,0.02,0.02,0.0,0.0,28.0,28.0,28.0,28.0,29.0,29.0,0.0032959908233138003,0.006207972615218551,0.08879562579231877,0.011089827368913386,0.0007279235420762014,0.005002978153565819,0.005874720370245752,0.005313573027876425,0.00107018606345679,0.010006359535199126,1.6533695323724478,0.025503294225354606,0.0023269874902354048,0.0003372103425323228,0.0006597734614094916,0.0007176776161144509,0.00026621535218404596,0.0008832778510564686,0.004623070138379204,0.003054770710342176,0.0014387405853481987,0.0011688434972467177,0.0011789983028203078,0.00012535252963716362,0.16961401932182482,0.0,0.001501702016230429,0.23827468054836456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1725594225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,26.0,7.0,24.0,10.0,38.0,61.0,0.0,10.0,10.0,0.0,10.0,9.4,0.0,0.0,0.0,0.0,176.4,0.8,0.0,0.0,0.0,0.0,12.8,0.2,0.02,0.02,0.0,0.0,28.0,28.0,28.0,28.0,29.0,29.0,0.0032959908233138003,0.006207972615218551,0.08444775379541358,0.011089827368913386,0.0011205910646239076,0.00474312052238285,0.005040820132357063,0.005313573027876425,0.0008411317660399253,0.01108989601006859,1.414317298843953,0.025503294225354606,0.0019490302459911038,0.0003372103425323228,0.0006597734614094916,0.0007207836189133632,0.0003367866685388567,0.0008832778510564686,0.004623070138379204,0.003054770710342176,0.0014387405853481987,0.0011688434972467177,0.00125536043263008,0.00013672778630127212,0.16961401932182482,0.0,0.001600989138557482,0.2340079105332903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1725594230.0,4.0,0.0,0.0,0.0,3.4000000000000004,0.0,0.6000000000000001,0.0,0.0,0.0,3.4000000000000004,0.0,0.6000000000000001,0.0,11.0,26.0,0.0,17.0,10.0,37.0,61.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.6000000000000001,175.8,1.0,3.4000000000000004,0.0,0.0,0.0,12.600000000000001,0.0,0.02,0.02,4.0,4.0,27.0,27.0,28.0,28.0,28.0,28.0,0.003197154200918511,0.006986951718282818,0.0883561688991779,0.010120564140788057,0.0011205910646239076,0.0048840964537260395,0.005792149843043692,0.005313573027876425,0.0008411317660399253,0.01037290358136239,1.4985774111023145,0.025961990576764,0.0011288760963472201,0.0003849666442884031,0.0009876337965945036,0.0007791204264030047,0.0003251805264384006,0.0008832778510564686,0.0019301190445086386,0.0015958083934797262,0.0005014416894269474,0.0003428583840139126,0.001241901631366528,0.00012201023796457452,0.19017102957085713,0.0,0.001600989138557482,0.23426566160548717,0.0,0.0,0.0,34.0,0.0,6.0,0.0,0.0,0.0,34.0,0.0,6.0,0.0,0.0,7.800000000000001,1.0,0.0,459.40000000000003,0
