timestamp,pdu_session_create_request_rate,pdu_session_create_request_success_rate,smf_sessions,n4_establish,upf_inbound_traffic,upf_outbound_traffic,registered_subscribers,pcf_policy_association_requests,pcf_policy_association_requests_success,pcf_policy_association_number,label,slice_id
1725593455.0,0.0,0.0,7.0,0.0,7.0,7.0,29.0,0.0,0.0,0.0,0.0,1-111111
1725593460.0,0.0,0.0,7.0,0.0,7.0,7.0,29.0,0.0,0.0,0.0,0.0,1-111111
1725593465.0,0.0,0.0,7.0,0.0,1.4000000000000001,1.4000000000000001,29.0,0.0,0.0,0.0,0.0,1-111111
1725593531.0,0.0,0.0,4.0,0.8,0.6000000000000001,0.6000000000000001,47.0,0.0,0.0,16.400000000000002,0.0,1-111111
1725593536.0,2.0,2.0,14.0,1.2000000000000002,9.200000000000001,9.200000000000001,47.0,20.0,20.0,2.0,0.0,1-111111
1725593540.0,0.0,0.0,14.0,0.0,10.0,10.0,47.0,0.0,0.0,0.0,0.0,1-111111
1725593545.0,0.0,0.0,14.0,0.0,10.0,10.0,47.0,0.0,0.0,0.0,0.0,1-111111
1725593550.0,0.0,0.0,14.0,0.0,10.0,9.8,47.0,0.0,0.0,0.0,0.0,1-111111
1725593555.0,0.0,0.0,14.0,0.0,10.0,10.0,47.0,0.0,0.0,0.0,0.0,1-111111
1725593560.0,0.0,0.0,14.0,0.0,10.0,10.0,47.0,0.0,0.0,0.0,0.0,1-111111
1725593565.0,0.0,0.0,14.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,1-111111
1725593570.0,0.0,0.0,14.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,1-111111
1725593575.0,0.0,0.0,14.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,1-111111
1725593580.0,0.0,0.0,14.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,1-111111
1725593585.0,0.0,0.0,14.0,0.0,10.0,10.0,47.0,0.0,0.0,0.0,0.0,1-111111
1725593590.0,0.0,0.0,14.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,1-111111
1725593595.0,0.0,0.0,14.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,1-111111
1725593600.0,0.0,0.0,14.0,0.0,10.0,10.0,47.0,0.0,0.0,0.0,0.0,1-111111
1725593605.0,0.0,0.0,14.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,1-111111
1725593610.0,0.0,0.0,14.0,0.0,9.600000000000001,9.600000000000001,49.0,0.0,0.0,0.0,0.0,1-111111
1725593615.0,0.0,0.0,14.0,0.0,5.0,5.0,49.0,0.0,0.0,0.0,0.0,1-111111
1725593620.0,0.0,0.0,7.0,0.6000000000000001,5.6000000000000005,5.6000000000000005,0.0,0.0,0.0,17.0,0.0,1-111111
1725593625.0,0.8,0.8,11.0,0.2,9.0,9.0,0.0,8.0,8.0,0.8,0.0,1-111111
1725593630.0,0.0,0.0,11.0,0.0,9.0,8.8,41.0,0.0,0.0,0.0,0.0,1-111111
1725593635.0,0.0,0.0,11.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,1-111111
1725593640.0,0.0,0.0,11.0,0.0,8.8,8.8,0.0,0.0,0.0,0.0,0.0,1-111111
1725593645.0,0.0,0.0,11.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1-111111
1725593650.0,0.0,0.0,6.0,0.6000000000000001,4.6000000000000005,4.6000000000000005,0.0,0.0,0.0,16.8,0.0,1-111111
1725593655.0,1.0,1.0,11.0,0.4,9.0,9.0,39.0,10.0,10.0,1.0,0.0,1-111111
1725593660.0,0.0,0.0,11.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,1-111111
1725593665.0,0.0,0.0,11.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,1-111111
1725593670.0,0.0,0.0,11.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,1-111111
1725593675.0,0.0,0.0,11.0,0.0,9.0,9.0,38.0,0.0,0.0,0.0,0.0,1-111111
1725593680.0,0.0,0.0,11.0,0.0,9.0,9.0,38.0,0.0,0.0,0.0,0.0,1-111111
1725593685.0,0.0,0.0,11.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,1-111111
1725593690.0,0.0,0.0,11.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,1-111111
1725593695.0,0.0,0.0,11.0,0.0,9.0,9.0,33.0,0.0,0.0,0.0,0.0,1-111111
1725593700.0,0.0,0.0,11.0,0.0,8.4,8.4,0.0,0.0,0.0,0.0,0.0,1-111111
1725593705.0,0.0,0.0,11.0,0.0,5.0,5.0,33.0,0.0,0.0,0.0,0.0,1-111111
1725593710.0,0.0,0.0,7.0,0.2,5.2,5.2,30.0,0.0,0.0,17.0,0.0,1-111111
1725593715.0,1.0,1.0,12.0,0.8,10.0,10.0,30.0,10.0,10.0,1.0,0.0,1-111111
1725593720.0,0.0,0.0,12.0,0.0,10.0,10.0,30.0,0.0,0.0,0.0,0.0,1-111111
1725593725.0,0.0,0.0,12.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,1-111111
1725593730.0,0.0,0.0,12.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,1-111111
1725593735.0,0.0,0.0,12.0,0.0,10.0,10.0,30.0,0.0,0.0,0.0,0.0,1-111111
1725593740.0,0.0,0.0,12.0,0.0,10.0,10.0,30.0,0.0,0.0,0.0,0.0,1-111111
1725593745.0,0.0,0.0,12.0,0.0,10.0,10.0,30.0,0.0,0.0,0.0,0.0,1-111111
1725593750.0,0.0,0.0,12.0,0.0,10.0,10.0,30.0,0.0,0.0,0.0,0.0,1-111111
1725593755.0,0.0,0.0,12.0,0.0,10.0,10.0,30.0,0.0,0.0,0.0,0.0,1-111111
1725593760.0,0.0,0.0,12.0,0.0,9.4,9.4,30.0,0.0,0.0,0.0,0.0,1-111111
1725593765.0,0.0,0.0,12.0,0.0,5.0,5.0,30.0,0.0,0.0,0.0,0.0,1-111111
1725593770.0,0.0,0.0,7.0,0.8,5.800000000000001,5.800000000000001,29.0,0.0,0.0,17.0,0.0,1-111111
1725593775.0,1.2000000000000002,1.2000000000000002,13.0,0.4,11.0,11.0,29.0,12.0,12.0,1.2000000000000002,0.0,1-111111
1725593780.0,0.0,0.0,13.0,0.0,11.0,11.0,29.0,0.0,0.0,0.0,0.0,1-111111
1725593785.0,0.0,0.0,13.0,0.0,11.0,11.0,29.0,0.0,0.0,0.0,0.0,1-111111
1725593790.0,0.0,0.0,13.0,0.0,10.8,10.600000000000001,29.0,0.0,0.0,0.0,0.0,1-111111
1725593795.0,0.0,0.0,13.0,0.0,6.0,6.2,29.0,0.0,0.0,0.0,0.0,1-111111
1725593800.0,0.0,0.0,8.0,0.4,6.4,6.4,27.0,0.0,0.0,17.2,0.0,1-111111
1725593805.0,1.0,1.0,13.0,0.6000000000000001,11.0,11.0,27.0,10.0,10.0,1.0,0.0,1-111111
1725593810.0,0.0,0.0,13.0,0.0,11.0,10.8,29.0,0.0,0.0,0.0,0.0,1-111111
1725593815.0,0.0,0.0,13.0,0.0,11.0,11.0,29.0,0.0,0.0,0.0,0.0,1-111111
1725593820.0,0.0,0.0,13.0,0.0,11.0,11.0,29.0,0.0,0.0,0.0,0.0,1-111111
1725593825.0,0.0,0.0,13.0,0.0,11.0,11.0,29.0,0.0,0.0,0.0,0.0,1-111111
1725593830.0,0.0,0.0,13.0,0.0,11.0,11.0,28.0,0.0,0.0,0.0,0.0,1-111111
1725593835.0,0.0,0.0,13.0,0.0,11.0,11.0,28.0,0.0,0.0,0.0,0.0,1-111111
1725593840.0,0.0,0.0,13.0,0.0,11.0,11.0,28.0,0.0,0.0,0.0,0.0,1-111111
1725593845.0,0.0,0.0,13.0,0.0,11.0,11.0,28.0,0.0,0.0,0.0,0.0,1-111111
1725593850.0,0.0,0.0,13.0,0.0,11.0,11.0,30.0,0.0,0.0,0.0,0.0,1-111111
1725593855.0,0.0,0.0,13.0,0.0,11.0,11.0,30.0,0.0,0.0,0.0,0.0,1-111111
1725593860.0,0.0,0.0,13.0,0.0,11.0,11.0,30.0,0.0,0.0,0.0,0.0,1-111111
1725593865.0,0.0,0.0,13.0,0.0,11.0,11.0,30.0,0.0,0.0,0.0,0.0,1-111111
1725593870.0,0.0,0.0,13.0,0.0,11.0,11.0,30.0,0.0,0.0,0.0,0.0,1-111111
1725593875.0,0.0,0.0,13.0,0.0,11.0,10.8,30.0,0.0,0.0,0.0,0.0,1-111111
1725593880.0,0.0,0.0,13.0,0.0,9.8,9.8,30.0,0.0,0.0,0.0,0.0,1-111111
1725593885.0,0.0,0.0,13.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1-111111
1725593890.0,0.0,0.0,1.0,0.6000000000000001,0.4,0.4,31.0,0.0,0.0,15.8,0.0,1-111111
1725593895.0,1.8,1.8,10.0,1.2000000000000002,9.0,9.0,31.0,18.0,18.0,1.8,0.0,1-111111
1725593900.0,0.0,0.0,10.0,0.0,9.0,9.0,31.0,0.0,0.0,0.0,0.0,1-111111
1725593905.0,0.0,0.0,10.0,0.0,9.0,9.0,31.0,0.0,0.0,0.0,0.0,1-111111
1725593910.0,0.0,0.0,10.0,0.0,9.0,9.0,31.0,0.0,0.0,0.0,0.0,1-111111
1725593915.0,0.0,0.0,10.0,0.0,9.0,9.0,31.0,0.0,0.0,0.0,0.0,1-111111
1725593920.0,0.0,0.0,10.0,0.0,9.0,9.0,31.0,0.0,0.0,0.0,0.0,1-111111
1725593925.0,0.0,0.0,10.0,0.0,9.0,9.0,31.0,0.0,0.0,0.0,0.0,1-111111
1725593930.0,0.0,0.0,10.0,0.0,9.0,9.0,30.0,0.0,0.0,0.0,0.0,1-111111
1725593935.0,0.0,0.0,10.0,0.0,9.0,9.0,30.0,0.0,0.0,0.0,0.0,1-111111
1725593940.0,0.0,0.0,10.0,0.0,9.0,9.0,30.0,0.0,0.0,0.0,0.0,1-111111
1725593945.0,0.0,0.0,10.0,0.0,9.0,9.0,30.0,0.0,0.0,0.0,0.0,1-111111
1725593950.0,0.0,0.0,10.0,0.0,9.0,9.0,27.0,0.0,0.0,0.0,0.0,1-111111
1725593955.0,0.0,0.0,10.0,0.0,9.0,9.0,27.0,0.0,0.0,0.0,0.0,1-111111
1725593960.0,0.0,0.0,10.0,0.0,9.0,9.0,27.0,0.0,0.0,0.0,0.0,1-111111
1725593965.0,0.0,0.0,10.0,0.0,9.0,9.0,27.0,0.0,0.0,0.0,0.0,1-111111
1725593970.0,0.0,0.0,10.0,0.0,8.8,8.8,27.0,0.0,0.0,0.0,0.0,1-111111
1725593975.0,0.0,0.0,10.0,0.0,4.0,4.0,27.0,0.0,0.0,0.0,0.0,1-111111
1725593980.0,0.0,0.0,5.0,0.4,4.4,4.4,27.0,0.0,0.0,16.6,0.0,1-111111
1725593985.0,1.2000000000000002,1.2000000000000002,11.0,0.8,10.0,10.0,27.0,12.0,12.0,1.2000000000000002,0.0,1-111111
1725593990.0,0.0,0.0,11.0,0.0,10.0,9.8,27.0,0.0,0.0,0.0,0.0,1-111111
1725593995.0,0.0,0.0,11.0,0.0,10.0,10.0,27.0,0.0,0.0,0.0,0.0,1-111111
1725594000.0,0.0,0.0,11.0,0.0,9.8,9.8,27.0,0.0,0.0,0.0,0.0,1-111111
1725594005.0,0.0,0.0,11.0,0.0,6.0,6.0,27.0,0.0,0.0,0.0,0.0,1-111111
1725594010.0,0.0,0.0,7.0,0.4,6.4,6.2,30.0,0.0,0.0,17.0,0.0,1-111111
1725594015.0,1.2000000000000002,1.2000000000000002,13.0,0.8,12.0,12.0,30.0,12.0,12.0,1.2000000000000002,0.0,1-111111
1725594020.0,0.0,0.0,13.0,0.0,12.0,12.0,30.0,0.0,0.0,0.0,0.0,1-111111
1725594025.0,0.0,0.0,13.0,0.0,12.0,12.0,30.0,0.0,0.0,0.0,0.0,1-111111
1725594030.0,0.0,0.0,13.0,0.0,12.0,12.0,29.0,0.0,0.0,0.0,0.0,1-111111
1725594035.0,0.0,0.0,13.0,0.0,12.0,12.0,29.0,0.0,0.0,0.0,0.0,1-111111
1725594040.0,0.0,0.0,13.0,0.0,12.0,12.0,29.0,0.0,0.0,0.0,0.0,1-111111
1725594045.0,0.0,0.0,13.0,0.0,12.0,12.0,29.0,0.0,0.0,0.0,0.0,1-111111
1725594050.0,0.0,0.0,13.0,0.0,12.0,12.0,29.0,0.0,0.0,0.0,0.0,1-111111
1725594055.0,0.0,0.0,13.0,0.0,12.0,12.0,29.0,0.0,0.0,0.0,0.0,1-111111
1725594060.0,0.0,0.0,13.0,0.0,11.600000000000001,11.600000000000001,29.0,0.0,0.0,0.0,0.0,1-111111
1725594065.0,0.0,0.0,13.0,0.0,6.0,6.0,29.0,0.0,0.0,0.0,0.0,1-111111
1725594070.0,0.0,0.0,7.0,0.2,6.2,6.2,29.0,0.0,0.0,17.0,0.0,1-111111
1725594075.0,1.4000000000000001,1.4000000000000001,14.0,1.2000000000000002,13.0,13.0,29.0,14.0,14.0,1.4000000000000001,0.0,1-111111
1725594080.0,0.0,0.0,14.0,0.0,13.0,13.0,29.0,0.0,0.0,0.0,0.0,1-111111
1725594085.0,0.0,0.0,14.0,0.0,13.0,13.0,29.0,0.0,0.0,0.0,0.0,1-111111
1725594090.0,0.0,0.0,14.0,0.0,13.0,13.0,30.0,0.0,0.0,0.0,0.0,1-111111
1725594095.0,0.0,0.0,14.0,0.0,13.0,13.0,30.0,0.0,0.0,0.0,0.0,1-111111
1725594100.0,0.0,0.0,14.0,0.0,13.0,13.0,30.0,0.0,0.0,0.0,0.0,1-111111
1725594105.0,0.0,0.0,14.0,0.0,13.0,13.0,30.0,0.0,0.0,0.0,0.0,1-111111
1725594110.0,0.0,0.0,14.0,0.0,13.0,13.0,30.0,0.0,0.0,0.0,0.0,1-111111
1725594115.0,0.0,0.0,14.0,0.0,13.0,13.0,30.0,0.0,0.0,0.0,0.0,1-111111
1725594120.0,0.0,0.0,14.0,0.0,12.600000000000001,12.4,30.0,0.0,0.0,0.0,0.0,1-111111
1725594125.0,0.0,0.0,14.0,0.0,7.0,7.0,30.0,0.0,0.0,0.0,0.0,1-111111
1725594130.0,0.0,0.0,8.0,0.4,7.4,7.4,30.0,0.0,0.0,17.2,0.0,1-111111
1725594135.0,1.4000000000000001,1.4000000000000001,15.0,1.0,14.0,14.0,30.0,14.0,14.0,1.4000000000000001,0.0,1-111111
1725594140.0,0.0,0.0,15.0,0.0,14.0,14.0,30.0,0.0,0.0,0.0,0.0,1-111111
1725594145.0,0.0,0.0,15.0,0.0,14.0,14.0,30.0,0.0,0.0,0.0,0.0,1-111111
1725594150.0,0.0,0.0,15.0,0.0,13.8,13.8,30.0,0.0,0.0,0.0,0.0,1-111111
1725594155.0,0.0,0.0,15.0,0.0,7.0,7.0,30.0,0.0,0.0,0.0,0.0,1-111111
1725594160.0,0.0,0.0,8.0,0.0,7.0,7.0,29.0,0.0,0.0,17.2,0.0,1-111111
1725594165.0,0.6000000000000001,0.6000000000000001,11.0,0.5992808629644426,9.98801438274071,9.98801438274071,29.0,6.0,6.0,0.6000000000000001,0.0,1-111111
1725594170.0,0.0,0.0,11.0,0.0,10.01201441730076,10.01201441730076,28.0,0.0,0.0,0.0,0.0,1-111111
1725594175.0,0.0,0.0,11.0,0.0,10.0,10.0,28.0,0.0,0.0,0.0,0.0,1-111111
1725594180.0,0.0,0.0,11.0,0.0,10.0,10.0,28.0,0.0,0.0,0.0,0.0,1-111111
1725594185.0,0.0,0.0,11.0,0.0,10.0,10.0,28.0,0.0,0.0,0.0,0.0,1-111111
1725594191.0,0.0,0.0,11.0,0.0,10.0,10.0,28.0,0.0,0.0,0.0,0.0,1-111111
1725594196.0,0.0,0.0,11.0,0.0,10.0,10.0,28.0,0.0,0.0,0.0,0.0,1-111111
1725594200.0,0.0,0.0,11.0,0.0,10.0,10.0,28.0,0.0,0.0,0.0,0.0,1-111111
1725594205.0,0.0,0.0,11.0,0.0,10.0,10.0,28.0,0.0,0.0,0.0,0.0,1-111111
1725594210.0,0.0,0.0,11.0,0.0,10.0,10.0,28.0,0.0,0.0,0.0,0.0,1-111111
1725594215.0,0.0,0.0,11.0,0.0,10.0,10.0,28.0,0.0,0.0,0.0,0.0,1-111111
1725594220.0,0.0,0.0,11.0,0.0,10.0,9.8,28.0,0.0,0.0,0.0,0.0,1-111111
1725594225.0,0.0,0.0,11.0,0.0,10.0,10.0,28.0,0.0,0.0,0.0,0.0,1-111111
1725594230.0,0.0,0.0,11.0,0.0,10.0,10.0,27.0,0.0,0.0,0.0,0.0,1-111111
1725594235.0,0.0,0.0,11.0,0.0,10.0,10.0,27.0,0.0,0.0,0.0,0.0,1-111111
1725594240.0,0.0,0.0,11.0,0.0,9.600000000000001,9.600000000000001,27.0,0.0,0.0,0.0,0.0,1-111111
1725594245.0,0.0,0.0,11.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,1-111111
1725594250.0,0.0,0.0,1.0,0.0,0.0,0.0,29.0,0.0,0.0,15.8,0.0,1-111111
1725594255.0,2.2,2.2,12.0,2.2,10.0,10.0,29.0,22.0,22.0,2.2,0.0,1-111111
1725594260.0,0.0,0.0,12.0,0.0,11.200000000000001,11.200000000000001,29.0,0.0,0.0,0.0,0.0,1-111111
1725594265.0,0.0,0.0,12.0,0.0,11.0,11.0,29.0,0.0,0.0,0.0,0.0,1-111111
1725594270.0,0.0,0.0,12.0,0.0,11.0,11.0,29.0,0.0,0.0,0.0,0.0,1-111111
1725594275.0,0.0,0.0,12.0,0.0,11.0,11.0,29.0,0.0,0.0,0.0,0.0,1-111111
1725594280.0,0.0,0.0,12.0,0.0,11.0,10.8,29.0,0.0,0.0,0.0,0.0,1-111111
1725594285.0,0.0,0.0,12.0,0.0,11.0,11.0,29.0,0.0,0.0,0.0,0.0,1-111111
1725594290.0,0.0,0.0,12.0,0.0,11.0,11.0,29.0,0.0,0.0,0.0,0.0,1-111111
1725594295.0,0.0,0.0,12.0,0.0,11.0,11.0,29.0,0.0,0.0,0.0,0.0,1-111111
1725594300.0,0.0,0.0,12.0,0.0,11.0,11.0,29.0,0.0,0.0,0.0,0.0,1-111111
1725594305.0,0.0,0.0,12.0,0.0,11.0,11.0,29.0,0.0,0.0,0.0,0.0,1-111111
1725594310.0,0.0,0.0,12.0,0.0,11.0,11.0,29.0,0.0,0.0,0.0,0.0,1-111111
1725594315.0,0.0,0.0,12.0,0.0,11.0,11.0,29.0,0.0,0.0,0.0,0.0,1-111111
1725594320.0,0.0,0.0,12.0,0.0,11.0,11.0,29.0,0.0,0.0,0.0,0.0,1-111111
1725594325.0,0.0,0.0,12.0,0.0,11.0,10.8,29.0,0.0,0.0,0.0,0.0,1-111111
1725594330.0,0.0,0.0,12.0,0.0,11.0,11.200000000000001,24.0,0.0,0.0,0.0,0.0,1-111111
1725594335.0,0.0,0.0,12.0,0.0,4.800000000000001,4.800000000000001,24.0,0.0,0.0,0.0,0.0,1-111111
1725594340.0,0.0,0.0,5.0,0.0,4.0,4.0,25.0,0.0,0.0,16.6,0.0,1-111111
1725594345.0,1.2000000000000002,1.2000000000000002,11.0,1.2000000000000002,9.600000000000001,9.4,25.0,12.0,12.0,1.2000000000000002,0.0,1-111111
1725594350.0,0.0,0.0,11.0,0.0,10.0,10.0,25.0,0.0,0.0,0.0,0.0,1-111111
1725594355.0,0.0,0.0,11.0,0.0,10.0,10.0,25.0,0.0,0.0,0.0,0.0,1-111111
1725594360.0,0.0,0.0,11.0,0.0,10.0,10.0,25.0,0.0,0.0,0.0,0.0,1-111111
1725594365.0,0.0,0.0,11.0,0.0,6.0,6.0,25.0,0.0,0.0,0.0,0.0,1-111111
1725594370.0,0.0,0.0,6.0,0.0,6.0,6.0,26.0,0.0,0.0,16.8,0.0,1-111111
1725594375.0,1.6,1.6,14.0,1.6,13.8,13.8,26.0,16.0,16.0,1.6,0.0,1-111111
1725594380.0,0.0,0.0,14.0,0.0,14.0,14.0,26.0,0.0,0.0,0.0,0.0,1-111111
1725594385.0,0.0,0.0,14.0,0.0,14.0,13.8,26.0,0.0,0.0,0.0,0.0,1-111111
1725594390.0,0.0,0.0,14.0,0.0,14.200000000000001,14.0,26.0,0.0,0.0,0.0,0.0,1-111111
1725594395.0,0.0,0.0,14.0,0.0,13.8,14.0,26.0,0.0,0.0,0.0,0.0,1-111111
1725594400.0,0.0,0.0,14.0,0.0,14.200000000000001,14.0,26.0,0.0,0.0,0.0,0.0,1-111111
1725594405.0,0.0,0.0,14.0,0.0,13.8,13.8,26.0,0.0,0.0,0.0,0.0,1-111111
1725594410.0,0.0,0.0,14.0,0.0,14.0,14.200000000000001,29.0,0.0,0.0,0.0,0.0,1-111111
1725594415.0,0.0,0.0,14.0,0.0,14.200000000000001,14.0,29.0,0.0,0.0,0.0,0.0,1-111111
1725594420.0,0.0,0.0,14.0,0.0,13.8,14.0,29.0,0.0,0.0,0.0,0.0,1-111111
1725594425.0,0.0,0.0,14.0,0.0,8.6,8.4,29.0,0.0,0.0,0.0,0.0,1-111111
1725594430.0,0.0,0.0,8.0,0.0,7.800000000000001,8.0,29.0,0.0,0.0,17.2,0.0,1-111111
1725594435.0,0.8,0.8,12.0,0.8,11.4,11.4,29.0,8.0,8.0,0.8,0.0,1-111111
1725594440.0,0.0,0.0,12.0,0.0,12.200000000000001,12.200000000000001,29.0,0.0,0.0,0.0,0.0,1-111111
1725594445.0,0.0,0.0,12.0,0.0,12.200000000000001,12.0,29.0,0.0,0.0,0.0,0.0,1-111111
1725594450.0,0.0,0.0,12.0,0.0,11.8,12.0,29.0,0.0,0.0,0.0,0.0,1-111111
1725594455.0,0.0,0.0,12.0,0.0,12.200000000000001,12.0,29.0,0.0,0.0,0.0,0.0,1-111111
1725594460.0,0.0,0.0,12.0,0.0,12.0,12.0,29.0,0.0,0.0,0.0,0.0,1-111111
1725594465.0,0.0,0.0,12.0,0.0,11.8,12.0,29.0,0.0,0.0,0.0,0.0,1-111111
1725594470.0,0.0,0.0,12.0,0.0,12.200000000000001,12.0,29.0,0.0,0.0,0.0,0.0,1-111111
1725594475.0,0.0,0.0,12.0,0.0,12.0,12.0,29.0,0.0,0.0,0.0,0.0,1-111111
1725594480.0,0.0,0.0,12.0,0.0,12.0,12.0,29.0,0.0,0.0,0.0,0.0,1-111111
1725594485.0,0.0,0.0,12.0,0.0,4.0,4.2,29.0,0.0,0.0,0.0,0.0,1-111111
1725594490.0,0.0,0.0,4.0,0.0,4.0,3.8000000000000003,27.0,0.0,0.0,16.400000000000002,0.0,1-111111
1725594495.0,0.8,0.8,8.0,0.8,7.800000000000001,7.800000000000001,27.0,8.0,8.0,0.8,0.0,1-111111
1725594500.0,0.0,0.0,8.0,0.0,8.0,8.0,27.0,0.0,0.0,0.0,0.0,1-111111
1725594505.0,0.0,0.0,8.0,0.0,8.0,8.0,27.0,0.0,0.0,0.0,0.0,1-111111
1725594510.0,0.0,0.0,8.0,0.0,8.0,8.0,25.0,0.0,0.0,0.0,0.0,1-111111
1725594515.0,0.0,0.0,8.0,0.0,4.4,4.4,25.0,0.0,0.0,0.0,0.0,1-111111
1725594520.0,0.0,0.0,4.0,0.0,4.0,4.0,24.0,0.0,0.0,16.400000000000002,0.0,1-111111
1725594526.0,1.0,1.0,9.0,1.0,8.6,8.6,24.0,10.0,10.0,1.0,0.0,1-111111
1725594530.0,0.0,0.0,9.0,0.0,9.0,9.0,25.0,0.0,0.0,0.0,0.0,1-111111
1725594535.0,0.0,0.0,9.0,0.0,9.0,9.0,25.0,0.0,0.0,0.0,0.0,1-111111
1725594540.0,0.0,0.0,9.0,0.0,9.0,9.0,25.0,0.0,0.0,0.0,0.0,1-111111
1725594545.0,0.0,0.0,9.0,0.0,9.0,9.0,25.0,0.0,0.0,0.0,0.0,1-111111
1725594550.0,0.0,0.0,9.0,0.0,9.0,9.0,25.0,0.0,0.0,0.0,0.0,1-111111
1725594555.0,0.0,0.0,9.0,0.0,9.0,9.0,25.0,0.0,0.0,0.0,0.0,1-111111
1725594560.0,0.0,0.0,9.0,0.0,9.0,9.0,25.0,0.0,0.0,0.0,0.0,1-111111
1725594565.0,0.0,0.0,9.0,0.0,9.0,9.0,25.0,0.0,0.0,0.0,0.0,1-111111
1725594570.0,0.0,0.0,9.0,0.0,9.0,9.0,25.0,0.0,0.0,0.0,0.0,1-111111
1725594575.0,0.0,0.0,9.0,0.0,9.0,9.0,25.0,0.0,0.0,0.0,0.0,1-111111
1725594580.0,0.0,0.0,9.0,0.0,9.0,9.0,25.0,0.0,0.0,0.0,0.0,1-111111
1725594585.0,0.0,0.0,9.0,0.0,9.0,9.0,25.0,0.0,0.0,0.0,0.0,1-111111
1725594590.0,0.0,0.0,9.0,0.0,9.0,9.0,25.0,0.0,0.0,0.0,0.0,1-111111
1725594596.0,0.0,0.0,9.0,0.0,9.0,9.0,25.0,0.0,0.0,0.0,0.0,1-111111
1725594600.0,0.0,0.0,9.0,0.0,9.0,9.0,25.0,0.0,0.0,0.0,0.0,1-111111
1725594605.0,0.0,0.0,9.0,0.0,0.6000000000000001,0.6000000000000001,25.0,0.0,0.0,0.0,0.0,1-111111
1725594610.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,15.600000000000001,0.0,1-111111
1725594615.0,1.6,1.6,8.0,1.6,7.0,7.0,26.0,16.0,16.0,1.6,0.0,1-111111
1725594620.0,0.0,0.0,8.0,0.0,8.0,8.0,26.0,0.0,0.0,0.0,0.0,1-111111
1725594625.0,0.0,0.0,8.0,0.0,8.0,8.0,26.0,0.0,0.0,0.0,0.0,1-111111
1725594630.0,0.0,0.0,8.0,0.0,8.0,8.0,26.0,0.0,0.0,0.0,0.0,1-111111
1725594635.0,0.0,0.0,8.0,0.0,8.0,8.0,26.0,0.0,0.0,0.0,0.0,1-111111
1725594640.0,0.0,0.0,8.0,0.0,8.0,8.0,26.0,0.0,0.0,0.0,0.0,1-111111
1725594645.0,0.0,0.0,8.0,0.0,8.0,8.0,26.0,0.0,0.0,0.0,0.0,1-111111
1725594650.0,0.0,0.0,8.0,0.0,8.0,8.0,28.0,0.0,0.0,0.0,0.0,1-111111
1725594655.0,0.0,0.0,8.0,0.0,8.0,8.0,28.0,0.0,0.0,0.0,0.0,1-111111
1725594660.0,0.0,0.0,8.0,0.0,8.0,8.0,28.0,0.0,0.0,0.0,0.0,1-111111
1725594665.0,0.0,0.0,8.0,0.0,8.0,8.0,28.0,0.0,0.0,0.0,0.0,1-111111
1725594670.0,0.0,0.0,8.0,0.0,8.0,8.0,28.0,0.0,0.0,0.0,0.0,1-111111
1725594675.0,0.0,0.0,8.0,0.0,8.0,8.0,28.0,0.0,0.0,0.0,0.0,1-111111
1725594680.0,0.0,0.0,8.0,0.0,8.0,8.0,28.0,0.0,0.0,0.0,0.0,1-111111
1725594685.0,0.0,0.0,8.0,0.0,8.0,8.0,28.0,0.0,0.0,0.0,0.0,1-111111
1725594690.0,0.0,0.0,8.0,0.0,8.0,8.0,28.0,0.0,0.0,0.0,0.0,1-111111
1725594695.0,0.0,0.0,8.0,0.0,5.6000000000000005,5.6000000000000005,28.0,0.0,0.0,0.0,0.0,1-111111
1725594700.0,0.0,0.0,5.0,0.0,5.0,5.0,27.0,0.0,0.0,16.6,0.0,1-111111
1725594705.0,1.2000000000000002,1.2000000000000002,11.0,1.2000000000000002,10.0,10.0,27.0,8.0,8.0,0.8,0.0,1-111111
1725594711.0,0.0,0.0,11.0,0.0,11.0,11.0,27.0,4.0,4.0,0.4,0.0,1-111111
1725594715.0,0.0,0.0,11.0,0.0,11.0,11.0,27.0,0.0,0.0,0.0,0.0,1-111111
